invoice_id,source_format,target_country,seller_id,buyer_id,issue_date,currency,subtotal,tax_rate,tax_amount,total_amount,line_items_json,seller_vat,buyer_vat,payment_reference,delivery_date
INV_0002843,F_XREC_CII,FR,SELL_0495,BUY_0008,2026-04-07,EUR,2727.71,0.19,518.26,3245.97,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2727.71, ""qty"": 1}}}]}",NL892005907,BE990566476,REF-4342,2026-05-16
INV_0002844,F_ZUGFERD,MY,SELL_0018,BUY_0503,2026-05-10,MYR,4600.2,0.05,230.01,4830.21,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4600.2, ""qty"": 1}}}]}",BE264112119,FR451424185,REF-3518,2026-05-16
INV_0002845,F_PINT_SG,NL,SELL_0144,BUY_0077,2026-05-05,EUR,1054.1,0.21,233.45,1275.46,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1054.1}]",5460ABCDD,NL918627397,REF-3208,2026-05-16
INV_0002846,F_PINT_SG,NL,SELL_0075,BUY_0483,2026-04-21,EUR,2530.53,0.21,531.41,3061.94,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2530.53}]",DE813219781,NL554234434,REF-3531,2026-05-16
INV_0002847,F_XREC_CII,DE,SELL_0008,BUY_0398,2026-03-19,EUR,2057.19,0.05,102.86,2160.05,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2057.19, ""qty"": 1}}}]}",FR506448196,NL659689063,REF-7791,2026-05-16
INV_0002848,F_PINT_SG,SG,SELL_0034,BUY_0236,2026-05-11,SGD,4592.57,0.2,918.51,5511.08,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4592.57}]",C73481353,NL920511515,REF-8034,2026-05-16
INV_0002849,F_XREC_UBL,SG,SELL_0173,BUY_0113,2026-03-19,SGD,335.52,0.05,16.78,352.3,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 335.52}]",FR916440738,2931ABCDD,REF-2989,2026-05-16
INV_0002850,F_NLCIUS,NL,SELL_0227,BUY_0201,2026-04-08,EUR,992.34,0.19,188.54,1180.88,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 992.34, ""qty"": 1}}}]}",INVALID-217,NL163659246,REF-3222,2026-05-16
INV_0002851,F_XREC_UBL,DE,SELL_0350,BUY_0441,2026-03-22,EUR,2819.36,0.21,592.07,3411.43,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2819.36, ""qty"": 1}}}]}",C98882576,C67961650,REF-1330,2026-05-16
INV_0002852,F_PEPPOL,SG,SELL_0111,BUY_0585,2026-04-27,SGD,3837.77,0.21,818.53,4643.7,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3837.77}]",5941ABCDA,C54524582,REF-6886,2026-05-16
INV_0002853,F_PINT_MY,BE,SELL_0433,BUY_0007,2026-03-27,EUR,2642.45,0.2,528.49,3170.94,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2642.45, ""qty"": 1}}}]}",C16249441,DE883543540,REF-2691,2026-05-16
INV_0002854,F_PEPPOL,MY,SELL_0260,BUY_0262,2026-03-20,MYR,3761.04,0.2,752.21,4513.25,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3761.04, ""qty"": 1}}}]}",DE804433388,9331ABCDC,REF-9865,2026-05-16
INV_0002855,F_FACTURX,SG,SELL_0105,BUY_0263,2026-04-28,SGD,286.89,0.21,60.25,347.14,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 286.89}]",NL938842599,NL922653967,REF-7960,2026-05-16
INV_0002856,F_PEPPOL,DE,SELL_0580,BUY_0361,2026-04-08,EUR,246.2,0.2,49.24,295.44,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 246.2}]",NL386181187,FR610778600,REF-6446,2026-05-16
INV_0002857,F_PINT_MY,MY,SELL_0424,BUY_0135,2026-04-24,MYR,3492.32,0.2,698.46,4190.78,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3492.32, ""qty"": 1}}}]}",C12244945,DE164671796,REF-7526,2026-05-16
INV_0002858,F_NLCIUS,MY,SELL_0560,BUY_0357,2026-04-29,MYR,2900.34,0.05,145.02,3045.36,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2900.34, ""qty"": 1}}}]}",BE927142786,4310ABCDC,REF-3320,2026-05-16
INV_0002859,F_PINT_MY,DE,SELL_0313,BUY_0147,2026-04-06,EUR,3359.26,0.05,167.96,3527.22,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3359.26}]",BE869801588,DE728492896,REF-6883,2026-05-16
INV_0002860,F_PINT_MY,SG,SELL_0442,BUY_0184,2026-04-16,SGD,1649.36,0.07,115.46,1764.82,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1649.36}]",NL809391059,NL766676815,REF-7655,2026-05-16
INV_0002861,F_NLCIUS,MY,SELL_0354,BUY_0200,2026-05-07,MYR,569.06,0.19,108.12,677.18,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 569.06, ""qty"": 1}}}]}",8861ABCDC,C16025870,REF-9592,2026-05-16
INV_0002862,F_PINT_SG,FR,SELL_0481,BUY_0301,2026-04-08,JPY,3394.25,0.2,678.85,4073.1,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3394.25, ""qty"": 1}}}]}",INVALID-925,BE792738367,REF-1234,2026-05-16
INV_0002863,F_XREC_CII,FR,SELL_0087,BUY_0124,2026-03-27,EUR,3816.92,0.2,763.38,4580.3,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3816.92, ""qty"": 1}}}]}",NL230307805,BE438817025,REF-9849,2026-05-16
INV_0002864,F_ZUGFERD,BE,SELL_0316,BUY_0535,2026-04-15,EUR,724.63,0.2,144.93,869.56,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 724.63, ""qty"": 1}}}]}",INVALID-959,,REF-1753,2026-05-16
INV_0002865,F_NLCIUS,FR,SELL_0303,BUY_0046,,EUR,408.24,0.19,77.57,485.81,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 408.24, ""qty"": 1}}}]}",FR499446327,FR269798402,REF-4379,2026-05-16
INV_0002866,F_ZUGFERD,NL,SELL_0184,BUY_0208,2026-03-23,JPY,1766.99,0.19,335.73,2102.72,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1766.99, ""qty"": 1}}}]}",NL478301747,2862ABCDA,REF-1554,2026-05-16
INV_0002867,F_PINT_SG,MY,SELL_0400,BUY_0065,2026-03-22,MYR,2317.82,0.05,115.89,2433.71,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2317.82, ""qty"": 1}}}]}",7999ABCDD,FR889262019,REF-1926,2026-05-16
INV_0002868,F_FACTURX,NL,SELL_0369,BUY_0234,2026-03-30,EUR,1719.24,0.05,85.96,1805.2,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1719.24, ""qty"": 1}}}]}",FR871588919,DE404133583,REF-2950,2026-05-16
INV_0002869,F_FACTURX,DE,SELL_0018,BUY_0338,2026-04-27,EUR,3101.84,0.21,651.39,3753.23,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3101.84, ""qty"": 1}}}]}",BE264112119,C29363237,REF-3447,2026-05-16
INV_0002870,F_PINT_MY,SG,SELL_0007,BUY_0088,2026-03-18,SGD,4427.64,0.21,929.8,5357.44,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4427.64}]",DE748245888,C77750178,REF-5229,2026-05-16
INV_0002871,F_NLCIUS,NL,SELL_0284,BUY_0077,2026-04-13,EUR,4324.39,0.21,908.12,5232.51,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4324.39, ""qty"": 1}}}]}",DE547286055,NL401761622,REF-4644,2026-05-16
INV_0002872,F_PEPPOL,NL,SELL_0494,BUY_0558,2026-03-28,EUR,840.54,0.19,159.7,1000.24,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 840.54}]",FR976955647,,REF-3434,2026-05-16
INV_0002873,F_XREC_UBL,MY,SELL_0234,BUY_0095,2026-04-13,MYR,1163.35,0.21,244.3,1407.65,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1163.35, ""qty"": 1}}}]}",NL222210617,C12621534,REF-2786,2026-05-16
INV_0002874,F_NLCIUS,BE,SELL_0155,BUY_0319,2026-04-12,EUR,4869.78,0.19,925.26,5795.04,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4869.78, ""qty"": 1}}}]}",BE274617104,C77454225,REF-8130,2026-05-16
INV_0002875,F_PINT_SG,SG,SELL_0371,BUY_0517,2026-03-21,SGD,2420.01,0.19,459.8,2879.81,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2420.01}]",FR653278397,BE276218805,REF-3088,2026-05-16
INV_0002876,F_XREC_CII,SG,SELL_0515,BUY_0536,2026-04-25,SGD,1057.57,0.2,211.51,1269.08,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1057.57}]",9735ABCDB,NL905066256,REF-6092,2026-05-16
INV_0002877,F_NLCIUS,NL,SELL_0330,BUY_0208,2026-04-12,EUR,1701.98,0.05,85.1,1787.08,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1701.98, ""qty"": 1}}}]}",DE271092615,2862ABCDA,REF-4056,2026-05-16
INV_0002878,F_XREC_CII,DE,SELL_0256,BUY_0258,2026-04-13,EUR,1748.41,0.07,122.39,1870.8,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1748.41}]",C31306555,FR877103091,REF-8728,2026-05-16
INV_0002879,F_NLCIUS,FR,SELL_0389,BUY_0388,2026-04-26,EUR,2708.16,0.21,568.71,3276.87,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2708.16, ""qty"": 1}}}]}",FR860844120,FR147524660,REF-6258,2026-05-16
INV_0002880,F_PINT_SG,MY,SELL_0081,BUY_0133,2026-05-02,MYR,372.52,0.2,74.5,447.02,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 372.52, ""qty"": 1}}}]}",2389ABCDC,C91378577,REF-2183,2026-05-16
INV_0002881,F_ZUGFERD,NL,SELL_0569,BUY_0369,2026-05-07,EUR,603.34,0.07,42.23,645.57,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 603.34}]",NL748730383,NL303562337,REF-2561,2026-05-16
INV_0002882,F_FACTURX,BE,SELL_0303,BUY_0085,,EUR,1358.93,0.19,305.08,1617.13,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1358.93, ""qty"": 1}}}]}",FR499446327,2746ABCDD,REF-2995,2026-05-16
INV_0002883,F_PINT_MY,DE,SELL_0392,BUY_0314,2026-03-17,JPY,3568.35,0.19,677.99,4246.34,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3568.35}]",NL471686188,DE478523220,REF-4354,2026-05-16
INV_0002884,F_PINT_MY,BE,SELL_0372,BUY_0233,2026-03-26,JPY,1212.7,0.07,84.89,1297.59,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1212.7, ""qty"": 1}}}]}",BE250980852,C46663833,REF-8387,2026-05-16
INV_0002885,F_PINT_MY,FR,SELL_0095,BUY_0026,2026-05-01,EUR,3775.03,0.07,264.25,4039.28,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3775.03, ""qty"": 1}}}]}",FR926561919,C21496211,REF-5824,2026-05-16
INV_0002886,F_ZUGFERD,MY,SELL_0374,BUY_0556,2026-04-05,MYR,3534.98,0.21,742.35,4277.33,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3534.98, ""qty"": 1}}}]}",DE715122372,NL438238241,REF-2127,2026-05-16
INV_0002887,F_XREC_UBL,MY,SELL_0488,BUY_0525,2026-04-22,MYR,2077.01,0.07,145.39,2222.4,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2077.01, ""qty"": 1}}}]}",9006ABCDB,FR710293796,REF-3514,2026-05-16
INV_0002888,F_XREC_CII,DE,SELL_0468,BUY_0448,2026-04-14,EUR,4890.39,0.07,342.33,5232.72,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4890.39}]",FR731993655,DE113250637,REF-5726,2026-05-16
INV_0002889,F_PINT_SG,BE,SELL_0220,BUY_0121,2026-04-29,EUR,920.16,0.07,64.41,984.57,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 920.16, ""qty"": 1}}}]}",3131ABCDA,BE271989948,REF-1671,2026-05-16
INV_0002890,F_FACTURX,FR,SELL_0297,BUY_0462,2026-03-25,EUR,3460.24,0.19,657.45,4117.69,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3460.24, ""qty"": 1}}}]}",FR321984850,FR614574336,REF-7493,2026-05-16
INV_0002891,F_PEPPOL,DE,SELL_0483,BUY_0509,2026-05-01,EUR,1353.61,0.2,270.72,1624.33,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1353.61}]",C90050918,5489ABCDA,REF-7597,2026-05-16
INV_0002892,F_ZUGFERD,DE,SELL_0013,BUY_0004,2026-03-31,EUR,-3393.83,0.2,727.45,-4072.6,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3393.83}]",INVALID-986,NL398704996,REF-3281,2026-05-16
INV_0002893,F_ZUGFERD,SG,SELL_0124,BUY_0595,,SGD,4162.07,0.07,291.34,4453.41,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4162.07}]",DE347538338,DE280267742,REF-9801,2026-05-16
INV_0002894,F_PEPPOL,NL,SELL_0268,BUY_0221,2026-03-18,EUR,3033.61,0.07,212.35,3245.96,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3033.61}]",8277ABCDC,DE905611583,REF-5904,2026-05-16
INV_0002895,F_ZUGFERD,DE,SELL_0442,BUY_0584,,JPY,3345.06,0.05,167.25,3512.31,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3345.06, ""qty"": 1}}}]}",NL809391059,DE278348246,REF-7505,2026-05-16
INV_0002896,F_FACTURX,NL,SELL_0187,BUY_0208,2026-04-24,EUR,3301.82,0.19,627.35,3929.17,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3301.82, ""qty"": 1}}}]}",NL370985081,2862ABCDA,REF-9536,2026-05-16
INV_0002897,F_PINT_MY,DE,SELL_0576,BUY_0094,2026-03-21,EUR,651.08,0.21,136.73,787.81,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 651.08, ""qty"": 1}}}]}",FR620420638,FR322086735,REF-8094,2026-05-16
INV_0002898,F_FACTURX,NL,SELL_0186,BUY_0122,2026-04-16,EUR,242.54,0.2,48.51,291.05,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 242.54}]",6061ABCDD,8753ABCDC,REF-2447,2026-05-16
INV_0002899,F_XREC_UBL,SG,SELL_0315,BUY_0573,2026-05-10,SGD,1336.86,0.21,280.74,1617.6,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1336.86}]",NL937800943,4694ABCDD,REF-7730,2026-05-16
INV_0002900,F_PINT_MY,MY,SELL_0371,BUY_0566,2026-05-05,MYR,3577.78,0.21,751.33,4329.11,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3577.78, ""qty"": 1}}}]}",FR653278397,C93942961,REF-2200,2026-05-16
INV_0002901,F_ZUGFERD,FR,SELL_0107,BUY_0214,2026-04-24,EUR,4280.55,0.07,299.64,4580.19,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4280.55, ""qty"": 1}}}]}",FR919331987,C61124122,REF-9135,2026-05-16
INV_0002902,F_PINT_SG,MY,SELL_0488,BUY_0500,2026-03-26,MYR,1893.93,0.07,152.85,2026.51,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1893.93, ""qty"": 1}}}]}",9006ABCDB,,REF-7965,2026-05-16
INV_0002903,F_PEPPOL,MY,SELL_0599,BUY_0355,2026-04-10,MYR,1178.29,0.21,247.44,1425.73,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1178.29, ""qty"": 1}}}]}",FR477131597,C62953249,REF-9919,2026-05-16
INV_0002904,F_PEPPOL,NL,SELL_0504,BUY_0134,2026-04-02,EUR,1082.37,0.21,227.3,1309.67,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1082.37}]",NL306146200,C69421007,REF-9028,2026-05-16
INV_0002905,F_FACTURX,BE,SELL_0029,BUY_0034,2026-04-06,EUR,560.49,0.05,28.02,588.51,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 560.49, ""qty"": 1}}}]}",6107ABCDD,FR204078666,REF-2741,2026-05-16
INV_0002906,F_ZUGFERD,MY,SELL_0316,BUY_0290,2026-04-29,MYR,998.8,0.07,69.92,1068.72,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 998.8, ""qty"": 1}}}]}",NL159499094,DE949447049,REF-9182,2026-05-16
INV_0002907,F_ZUGFERD,BE,SELL_0014,BUY_0090,2026-05-09,EUR,112.43,0.21,23.61,136.04,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 112.43, ""qty"": 1}}}]}",DE171069472,NL397760792,REF-7299,2026-05-16
INV_0002908,F_XREC_UBL,DE,SELL_0019,BUY_0320,2026-04-24,EUR,4212.3,0.21,919.1,5096.88,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4212.3, ""qty"": 1}}}]}",FR602564736,6531ABCDA,REF-8884,2026-05-16
INV_0002909,F_PEPPOL,MY,SELL_0473,BUY_0237,2026-04-08,MYR,1996.81,0.07,139.78,2136.59,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1996.81, ""qty"": 1}}}]}",4996ABCDB,BE562412302,REF-7461,2026-05-16
INV_0002910,F_PEPPOL,NL,SELL_0186,BUY_0443,2026-04-22,EUR,1196.23,0.07,83.74,1279.97,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1196.23}]",6061ABCDD,NL428084661,REF-9338,2026-05-16
INV_0002911,F_NLCIUS,MY,SELL_0163,BUY_0274,2026-05-09,MYR,4564.74,0.21,958.6,5523.34,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4564.74, ""qty"": 1}}}]}",FR579476614,NL198476695,REF-6964,2026-05-16
INV_0002912,F_NLCIUS,SG,SELL_0201,BUY_0161,,SGD,3864.28,0.2,772.86,4637.14,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3864.28, ""qty"": 1}}}]}",DE792377512,C10344303,REF-2942,2026-05-16
INV_0002913,F_PEPPOL,MY,SELL_0478,BUY_0512,2026-03-24,MYR,4061.03,0.2,812.21,4873.24,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4061.03, ""qty"": 1}}}]}",C37595424,C93933108,REF-7946,2026-05-16
INV_0002914,F_PINT_SG,FR,SELL_0065,BUY_0036,2026-04-02,JPY,4646.7,0.21,975.81,5622.51,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4646.7, ""qty"": 1}}}]}",NL456681425,FR959629660,REF-8770,2026-05-16
INV_0002915,F_PEPPOL,FR,SELL_0218,BUY_0200,2026-05-05,EUR,1441.65,0.2,288.33,1729.98,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1441.65, ""qty"": 1}}}]}",FR373685835,FR541009421,REF-7269,2026-05-16
INV_0002916,F_ZUGFERD,SG,SELL_0360,BUY_0404,2026-04-06,SGD,3313.53,0.2,662.71,3976.24,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3313.53}]",5322ABCDC,9490ABCDD,REF-5248,2026-05-16
INV_0002917,F_PINT_MY,SG,SELL_0454,BUY_0081,2026-03-22,SGD,1809.47,0.07,126.66,1936.13,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1809.47}]",FR765926290,C93115778,REF-8263,2026-05-16
INV_0002918,F_FACTURX,DE,SELL_0037,BUY_0133,,JPY,1340.62,0.19,291.89,1595.34,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1340.62, ""qty"": 1}}}]}",BE304235259,C91378577,REF-9112,2026-05-16
INV_0002919,F_PINT_SG,SG,SELL_0323,BUY_0233,,JPY,3244.25,0.19,616.41,3860.66,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3244.25}]",C50546385,C46663833,REF-1442,2026-05-16
INV_0002920,F_FACTURX,BE,SELL_0538,BUY_0008,2026-05-03,EUR,1935.53,0.21,406.46,2341.99,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1935.53, ""qty"": 1}}}]}",DE382340033,BE990566476,REF-9743,2026-05-16
INV_0002921,F_ZUGFERD,FR,SELL_0192,BUY_0124,2026-04-26,EUR,1313.61,0.21,304.85,1589.47,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1313.61, ""qty"": 1}}}]}",DE588322781,BE438817025,REF-9599,2026-05-16
INV_0002922,F_ZUGFERD,FR,SELL_0057,BUY_0282,2026-05-02,EUR,528.07,0.05,26.4,554.47,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 528.07, ""qty"": 1}}}]}",BE990505735,FR117647321,REF-3894,2026-05-16
INV_0002923,F_ZUGFERD,SG,SELL_0031,BUY_0322,2026-04-22,JPY,606.46,0.07,42.45,648.91,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 606.46, ""qty"": 1}}}]}",NL107721109,BE773412230,REF-9462,2026-05-16
INV_0002924,F_PINT_MY,FR,SELL_0207,BUY_0299,2026-04-01,EUR,2389.67,0.2,477.93,2867.6,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2389.67, ""qty"": 1}}}]}",FR523664360,1939ABCDA,REF-7456,2026-05-16
INV_0002925,F_NLCIUS,SG,SELL_0254,BUY_0224,2026-05-03,SGD,4268.75,0.07,298.81,4567.56,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4268.75}]",BE999126903,DE494665673,REF-8774,2026-05-16
INV_0002926,F_PINT_MY,DE,SELL_0151,BUY_0055,2026-03-24,EUR,3572.69,0.21,767.42,4322.95,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3572.69, ""qty"": 1}}}]}",DE224469868,C56020613,REF-2143,2026-05-16
INV_0002927,F_PINT_SG,FR,SELL_0046,BUY_0495,2026-05-08,EUR,2713.27,0.21,569.79,3283.06,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2713.27, ""qty"": 1}}}]}",FR963496757,C91907952,REF-7418,2026-05-16
INV_0002928,F_FACTURX,MY,SELL_0473,BUY_0488,2026-04-12,MYR,2872.33,0.2,574.47,3446.8,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2872.33, ""qty"": 1}}}]}",4996ABCDB,BE954570592,REF-4216,2026-05-16
INV_0002929,F_NLCIUS,BE,SELL_0090,BUY_0270,2026-03-21,EUR,1332.89,0.19,253.25,1586.14,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1332.89, ""qty"": 1}}}]}",FR907214179,FR402550088,REF-7081,2026-05-16
INV_0002930,F_XREC_CII,FR,SELL_0350,BUY_0024,2026-04-19,EUR,4734.6,0.19,925.71,5634.17,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4734.6}]",C98882576,C90388981,REF-1519,2026-05-16
INV_0002931,F_NLCIUS,MY,SELL_0343,BUY_0444,2026-05-10,MYR,3805.46,0.05,190.27,3995.73,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3805.46, ""qty"": 1}}}]}",8780ABCDA,NL440030663,REF-9876,2026-05-16
INV_0002932,F_FACTURX,BE,SELL_0187,BUY_0245,,EUR,2055.72,0.05,102.79,2158.51,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2055.72, ""qty"": 1}}}]}",BE871783554,,REF-2798,2026-05-16
INV_0002933,F_FACTURX,DE,SELL_0534,BUY_0305,2026-03-18,EUR,4803.77,0.05,240.19,5043.96,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4803.77, ""qty"": 1}}}]}",BE896387342,FR703091482,REF-5070,2026-05-16
