source_format,target_country,issue_date,currency,subtotal,tax_rate,tax_amount,total_amount,seller_vat,buyer_vat,payment_reference,delivery_date,target_format,syntax,line_item_structure,supports_credit_note,max_line_items,expected_tax,tax_difference,currency_supported,line_item_count,total_quantity,avg_item_price,has_negative_price,seller_vat_missing,buyer_vat_missing,payment_reference_missing,delivery_date_missing,missing_required_count
0,4,0,0,11987.98,0.12,1438.56,13426.54,0,0,0,0,8,1,1,True,500,1438.56,0.0,0,13,633,146.51846153846154,0,0,0,0,0,0
0,3,0,2,2591.44,0.09,233.23,2824.67,0,0,0,0,6,1,0,False,100,233.23,0.0,0,8,299,10.7125,0,0,0,0,0,0
0,0,0,0,129430.48,0.07,9060.13,138490.61,0,0,0,0,1,1,1,True,999,9060.13,0.0,0,11,432,4677.859090909091,0,0,0,0,0,0
0,5,0,3,296.14,0.1,29.61,325.75,0,0,0,0,7,1,1,True,100,29.61,0.0,0,1,67,4.42,0,0,0,0,0,1
0,4,0,0,15529.0,0.07,1087.03,16616.03,0,0,0,0,8,1,1,True,500,1087.03,0.0,0,2,139,86.61500000000001,0,0,0,0,0,0
0,2,0,0,123242.43,0.09,11091.82,134334.25,0,0,0,0,5,0,0,False,200,11091.82,0.0,0,5,288,348.20799999999997,0,0,0,0,0,0
0,1,0,0,247595.14,0.14,30231.24,277826.38,0,0,0,0,2,1,1,True,500,34663.32,4432.08,0,29,1111,2819.041379310345,0,0,0,0,0,0
0,4,0,0,38065.26,0.07,2664.57,40729.83,0,0,0,0,8,1,1,True,500,2664.57,0.0,0,3,117,327.28000000000003,0,0,0,0,0,0
0,1,0,0,202978.18,0.09,17070.58,220048.76,0,0,0,0,2,1,1,True,500,18268.04,1197.46,0,15,448,6593.880666666666,0,0,0,0,0,0
0,0,0,0,4347.38,0.1,434.74,4782.12,0,0,0,0,1,1,1,True,999,434.74,0.0,0,2,67,52.1,0,0,1,0,0,2
0,0,0,0,12001.37,0.21,2520.29,14521.66,0,0,0,0,1,1,1,True,999,2520.29,0.0,0,13,464,538.8369230769231,0,0,0,0,0,0
0,5,0,3,42788.21,0.1,4278.82,47067.03,0,0,0,0,7,1,1,True,100,4278.82,0.0,0,6,194,890.9583333333334,0,0,0,0,0,0
0,0,0,0,226610.9,0.19,43056.07,269666.97,0,0,0,0,1,1,1,True,999,43056.07,0.0,0,4,169,30553.4175,0,0,0,0,0,0
0,5,0,3,26929.15,0.07,1885.04,28814.19,0,0,0,0,7,1,1,True,100,1885.04,0.0,0,2,7,10759.5,0,0,0,0,0,0
0,2,0,0,1376.7,0.21,289.11,1665.81,0,0,0,0,5,0,0,False,200,289.11,0.0,0,1,30,45.89,0,0,0,0,0,0
0,5,0,3,3843.12,0.07,269.02,4112.14,0,0,0,0,7,1,1,True,100,269.02,0.0,0,9,397,70.68888888888888,0,0,0,0,0,0
0,4,0,0,25803.05,0.19,4902.58,30705.63,0,0,0,0,8,1,1,True,500,4902.58,0.0,0,2,133,196.175,0,0,0,0,0,0
0,0,0,0,216545.36,0.19,41143.62,257688.98,0,0,0,0,1,1,1,True,999,41143.62,0.0,0,6,279,24668.265,0,0,0,0,0,0
0,5,0,3,245085.2,0.055,13479.69,258564.89,0,0,0,0,7,1,1,True,100,13479.69,0.0,0,13,449,3523.119230769231,0,0,0,0,0,0
0,0,0,0,238160.79,0.09,21434.47,259595.26,0,0,0,0,1,1,1,True,999,21434.47,0.0,0,7,333,6581.597142857143,0,0,0,0,0,0
0,0,0,0,1748.22,0.19,332.16,2080.38,0,0,0,0,1,1,1,True,999,332.16,0.0,0,3,26,314.9766666666667,0,0,0,0,0,0
0,2,0,0,4742.01,0.07,292.89,5034.9,0,0,0,0,5,0,0,False,200,331.94,39.05,0,3,55,89.94,0,0,0,0,0,0
0,1,0,0,137014.75,0.09,12331.33,149346.08,0,0,0,0,2,1,1,True,500,12331.33,0.0,0,3,114,13105.29,0,0,0,0,0,0
0,1,0,0,16885.33,0.21,3545.92,20431.25,0,0,0,0,2,1,1,True,500,3545.92,0.0,0,2,175,96.13,0,0,0,0,0,1
0,2,0,0,181947.62,0.13,23653.19,205600.81,0,0,0,0,5,0,0,False,200,23653.19,0.0,0,5,215,818.152,0,0,0,0,0,0
0,0,0,0,232329.95,0.09,20909.7,253239.65,0,0,0,0,1,1,1,True,999,20909.7,0.0,0,5,55,39679.92,0,0,0,0,0,0
0,2,0,0,532.65,0.07,35.34,567.99,0,0,0,0,5,0,0,False,200,37.29,1.95,0,3,95,3.4299999999999997,0,0,0,0,0,0
0,4,0,0,3234.55,0.2,646.91,3881.46,0,0,0,0,8,1,1,True,500,646.91,0.0,0,4,119,89.48,0,0,1,0,0,1
0,1,0,0,14424.5,0.1,1442.45,15866.95,0,0,0,0,2,1,1,True,500,1442.45,0.0,0,3,84,143.21666666666667,0,0,0,0,0,0
0,1,0,0,17104.3,0.21,3591.9,20696.2,0,0,0,0,2,1,1,True,500,3591.9,0.0,0,8,293,81.6725,0,0,0,0,0,0
0,4,0,0,3020.16,0.07,211.41,3231.57,0,0,0,0,8,1,1,True,500,211.41,0.0,0,2,33,88.805,0,0,0,0,0,0
0,5,0,3,107910.24,0.055,5935.06,113845.3,0,0,0,0,7,1,1,True,100,5935.06,0.0,0,6,361,9249.859999999999,0,0,0,0,0,0
0,1,0,0,239125.98,0.21,50216.46,289342.44,0,0,0,0,2,1,1,True,500,50216.46,0.0,0,5,169,14134.172,0,0,0,0,0,0
0,2,0,0,102084.35,0.21,21437.71,123522.06,0,0,0,0,5,0,0,False,200,21437.71,0.0,0,3,117,803.2966666666666,0,0,0,0,0,0
0,1,0,0,172906.99,0.09,15561.63,188468.62,0,0,0,0,2,1,1,True,500,15561.63,0.0,0,11,477,6056.916363636364,0,0,0,0,0,0
0,1,0,0,5859.78,0.0,0.0,5859.78,0,0,0,0,2,1,1,True,500,0.0,0.0,0,2,141,40.9,0,0,0,0,0,0
0,4,0,0,2017.66,0.13,262.3,2279.96,0,0,0,0,8,1,1,True,500,262.3,0.0,0,3,54,482.15333333333336,0,0,0,0,0,0
0,1,0,0,106833.7,0.055,5543.13,112376.83,0,0,0,0,2,1,1,True,500,5875.85,332.72,0,5,213,371.622,0,0,0,0,0,0
0,2,0,0,2298.89,0.19,436.79,2735.68,0,0,0,0,5,0,0,False,200,436.79,0.0,0,5,148,23.362000000000002,0,0,0,0,0,0
0,0,0,0,3037.02,0.19,577.03,3614.05,0,0,0,0,1,1,1,True,999,577.03,0.0,0,3,67,53.13666666666666,0,0,0,0,0,0
0,3,0,2,4732.25,0.07,331.26,5063.51,0,0,0,0,6,1,0,False,100,331.26,0.0,0,5,325,14.412,0,0,0,0,0,0
0,4,0,0,215238.51,0.19,40895.32,256133.83,0,0,0,0,8,1,1,True,500,40895.32,0.0,0,5,271,5079.214,0,0,0,0,0,0
0,1,0,0,248313.06,0.09,22348.18,270661.24,0,0,0,0,2,1,1,True,500,22348.18,0.0,0,6,166,26009.47,0,0,0,0,0,0
0,1,0,0,96330.7,0.1,9633.07,105963.77,0,0,0,0,2,1,1,True,500,9633.07,0.0,0,2,89,18177.32,0,0,0,0,0,0
0,4,0,0,647.37,0.14,90.63,738.0,0,0,0,0,8,1,1,True,500,90.63,0.0,0,3,18,155.8,0,0,0,0,0,0
0,1,0,0,19121.34,0.2,4376.53,23497.87,0,0,0,0,2,1,1,True,500,3824.27,552.26,0,3,229,84.17,0,0,0,0,0,0
0,4,0,0,133217.63,0.19,25311.35,158528.98,0,0,0,0,8,1,1,True,500,25311.35,0.0,0,8,355,7734.65875,0,0,0,0,0,0
0,1,0,0,59740.9,0.055,3285.75,63026.65,0,0,0,0,2,1,1,True,500,3285.75,0.0,0,6,226,944.8666666666667,0,0,0,0,0,0
0,1,0,0,36214.99,0.055,1991.82,38206.81,0,0,0,0,2,1,1,True,500,1991.82,0.0,0,3,79,10128.09,0,0,0,0,0,0
0,0,0,0,17228.56,0.19,3273.43,20501.99,0,0,0,0,1,1,1,True,999,3273.43,0.0,0,2,124,142.44,0,0,0,0,0,0
0,4,0,0,2796.59,0.19,531.35,3327.94,0,0,0,0,8,1,1,True,500,531.35,0.0,0,3,135,16.23,0,0,0,0,0,0
0,4,0,0,10228.72,0.14,1432.02,11660.74,0,0,0,0,8,1,1,True,500,1432.02,0.0,0,2,44,267.63,0,0,0,0,0,0
0,2,0,0,241355.52,0.19,40110.08,281465.6,0,0,0,0,5,0,0,False,200,45857.55,5747.47,0,8,336,810.2075,0,0,0,0,0,0
0,1,0,0,59762.15,0.09,5378.59,65140.74,0,0,0,0,2,1,1,True,500,5378.59,0.0,0,8,324,194.64125,0,0,0,0,0,0
0,1,0,0,173827.41,0.21,36503.76,210331.17,0,0,0,0,2,1,1,True,500,36503.76,0.0,0,10,276,9792.149000000001,0,0,0,0,0,0
0,1,0,0,122911.05,0.2,24582.21,147493.26,0,0,0,0,2,1,1,True,500,24582.21,0.0,0,8,351,2947.46625,0,0,0,0,0,0
0,1,0,0,28860.15,0.21,6060.63,34920.78,0,0,0,0,2,1,1,True,500,6060.63,0.0,0,9,174,778.428888888889,0,0,1,0,0,1
0,5,0,3,7413.42,0.1,741.34,8154.76,0,0,0,0,7,1,1,True,100,741.34,0.0,0,2,114,52.385,0,0,0,0,0,0
0,2,0,0,37875.74,0.19,7196.39,45072.13,0,0,0,0,5,0,0,False,200,7196.39,0.0,0,50,2805,13.6644,0,0,0,0,0,0
0,4,0,0,47418.76,0.04,1896.75,49315.51,0,0,0,0,8,1,1,True,500,1896.75,0.0,0,5,337,123.08,0,0,0,0,0,0
0,5,0,3,4007.65,0.07,280.54,4288.19,0,0,0,0,7,1,1,True,100,280.54,0.0,0,7,269,373.25428571428574,0,0,0,0,0,0
0,2,0,0,167287.39,0.07,11710.12,178997.51,0,0,0,0,5,0,0,False,200,11710.12,0.0,0,3,189,691.0233333333334,0,0,0,0,0,0
0,0,0,0,337.68,0.2,67.54,405.22,0,0,0,0,1,1,1,True,999,67.54,0.0,0,2,56,7.0,0,0,0,0,0,0
0,1,0,0,242265.32,0.2,48453.06,290718.38,0,0,0,0,2,1,1,True,500,48453.06,0.0,0,2,51,117959.175,0,0,0,0,0,0
0,0,0,0,14365.47,0.07,1005.58,15371.05,0,0,0,0,1,1,1,True,999,1005.58,0.0,0,3,133,137.41333333333333,0,0,0,0,0,0
0,2,0,1,9663.98,0.19,1836.16,11500.14,0,0,0,0,5,0,0,False,200,1836.16,0.0,0,3,120,55.663333333333334,0,0,0,0,0,0
0,2,0,0,204722.87,0.07,14330.6,219053.47,0,0,0,0,5,0,0,False,200,14330.6,0.0,0,8,421,402.8,0,0,0,0,0,1
0,3,0,2,12810.86,0.09,1177.06,13987.92,0,0,0,0,6,1,0,False,100,1152.98,24.08,0,2,61,415.16999999999996,0,0,0,0,0,0
0,2,0,0,242528.83,0.19,46080.48,288609.31,0,0,0,0,5,0,0,False,200,46080.48,0.0,0,5,250,995.6039999999999,0,0,0,0,0,0
0,2,0,0,17448.81,0.21,3664.25,21113.06,0,0,0,0,5,0,0,False,200,3664.25,0.0,0,3,207,118.53000000000002,0,0,0,0,0,0
0,1,0,0,224916.42,0.14,31488.3,256404.72,0,0,0,0,2,1,1,True,500,31488.3,0.0,0,8,498,401.5825,0,0,0,0,0,1
0,0,0,0,5537.94,0.07,436.93,5974.87,0,0,0,0,1,1,1,True,999,387.66,49.27,0,9,384,93.11,0,0,0,0,0,0
0,4,0,0,223690.66,0.07,15658.35,239349.01,0,0,0,0,8,1,1,True,500,15658.35,0.0,0,5,286,15958.472,0,0,0,0,0,0
0,4,0,0,232155.59,0.19,44109.56,276265.15,0,0,0,0,8,1,1,True,500,44109.56,0.0,0,8,450,479.03249999999997,0,0,0,0,0,0
0,2,0,0,6396.93,0.25,1599.23,7996.16,0,0,0,0,5,0,0,False,200,1599.23,0.0,0,3,70,104.55666666666667,0,0,0,0,0,0
0,5,0,3,18091.02,0.12,2170.92,20261.94,0,0,0,0,7,1,1,True,100,2170.92,0.0,0,2,54,6596.83,0,0,0,0,0,0
0,1,0,0,43121.79,0.21,9055.58,52177.37,0,0,0,0,2,1,1,True,500,9055.58,0.0,0,2,103,324.99,0,0,0,0,0,0
0,1,0,0,3279.06,0.255,836.16,4115.22,0,0,0,0,2,1,1,True,500,836.16,0.0,0,2,39,272.94,0,0,0,0,0,0
0,1,0,0,13847.36,0.06,830.84,14678.2,0,0,0,0,2,1,1,True,500,830.84,0.0,0,3,69,4581.906666666667,0,0,0,0,0,0
0,5,0,3,55123.04,0.19,10473.38,65596.42,0,0,0,0,7,1,1,True,100,10473.38,0.0,0,4,59,13447.8125,0,0,0,0,0,0
0,1,0,0,207210.86,0.09,18648.98,225859.84,0,0,0,0,2,1,1,True,500,18648.98,0.0,0,2,109,1926.14,0,0,0,0,0,0
0,4,0,0,231140.6,0.1,23114.06,254254.66,0,0,0,0,8,1,1,True,500,23114.06,0.0,0,5,38,43143.148,0,0,0,0,0,0
0,3,0,2,3432.7,0.0,0.0,3432.7,0,0,0,0,6,1,0,False,100,0.0,0.0,0,3,234,14.423333333333332,0,0,0,0,0,0
0,2,0,0,159739.93,0.081,12938.93,172678.86,0,0,0,0,5,0,0,False,200,12938.93,0.0,0,5,252,720.728,0,0,0,0,0,0
0,2,0,0,185643.45,0.19,35272.26,220915.71,0,0,0,0,5,0,0,False,200,35272.26,0.0,0,15,822,198.49066666666667,0,0,0,0,0,0
0,4,0,0,776.29,0.12,93.15,869.44,0,0,0,0,8,1,1,True,500,93.15,0.0,0,3,169,4.37,0,0,0,0,0,0
0,4,0,0,2954.82,0.19,561.42,3516.24,0,0,0,0,8,1,1,True,500,561.42,0.0,0,2,94,30.134999999999998,0,0,0,0,0,0
0,1,0,0,28135.32,0.04,1172.52,29307.84,0,0,0,0,2,1,1,True,500,1125.41,47.11,0,5,150,167.926,0,0,0,0,0,0
0,1,0,0,202191.16,0.09,15531.11,217722.27,0,0,0,0,2,1,1,True,500,18197.2,2666.09,0,5,211,13319.6,0,0,0,0,0,0
0,1,0,0,15823.88,0.1,1582.39,17406.27,0,0,0,0,2,1,1,True,500,1582.39,0.0,0,2,128,139.885,0,0,0,0,0,0
0,2,0,0,197367.39,0.19,37499.8,234867.19,0,0,0,0,5,0,0,False,200,37499.8,0.0,0,3,161,946.6933333333333,0,0,0,0,0,0
0,3,0,2,10298.01,0.19,1956.62,12254.63,0,0,0,0,6,1,0,False,100,1956.62,0.0,0,3,143,119.21666666666665,0,0,0,0,0,0
0,0,0,0,60800.16,0.07,4256.01,65056.17,0,0,0,0,1,1,1,True,999,4256.01,0.0,0,7,342,2015.6299999999999,0,0,0,0,0,0
0,2,0,0,9637.6,0.13,1252.89,10890.49,0,0,0,0,5,0,0,False,200,1252.89,0.0,0,3,185,65.74666666666667,0,0,0,0,0,0
0,1,0,0,171001.49,0.21,35910.31,206911.8,0,0,0,0,2,1,1,True,500,35910.31,0.0,0,34,1417,1549.56,0,0,0,0,0,0
0,2,0,0,158325.49,0.1,15832.55,174158.04,0,0,0,0,5,0,0,False,200,15832.55,0.0,0,15,710,210.17999999999998,0,0,0,0,0,0
0,4,0,0,19865.96,0.1,1986.6,21852.56,0,0,0,0,8,1,1,True,500,1986.6,0.0,0,2,5,9670.210000000001,0,0,0,0,0,0
0,4,0,0,52241.33,0.21,10970.68,63212.01,0,0,0,0,8,1,1,True,500,10970.68,0.0,0,3,27,16879.536666666667,0,0,0,0,0,1
0,2,0,0,239334.93,0.07,16753.45,256088.38,0,0,0,0,5,0,0,False,200,16753.45,0.0,0,5,248,1995.3759999999997,0,0,0,0,0,0
0,2,0,0,18001.12,0.19,3420.21,21421.33,0,0,0,0,5,0,0,False,200,3420.21,0.0,0,15,780,18.904666666666667,0,0,0,0,0,0
0,2,0,0,13792.2,0.255,3517.01,17309.21,0,0,0,0,5,0,0,False,200,3517.01,0.0,0,20,912,14.8465,0,0,0,0,0,0
0,3,0,2,220976.45,0.09,19887.88,240864.33,0,0,0,0,6,1,0,False,100,19887.88,0.0,0,3,205,1329.09,0,0,0,0,0,0
0,4,0,0,69840.36,0.055,3841.22,73681.58,0,0,0,0,8,1,1,True,500,3841.22,0.0,0,1,1,69840.36,0,0,0,0,0,0
0,2,0,0,2784.08,0.19,486.07,3270.15,0,0,0,0,5,0,0,False,200,528.98,42.91,0,3,147,15.473333333333334,0,0,0,0,1,1
0,4,0,0,2408.5,0.1,240.85,2649.35,0,0,0,0,8,1,1,True,500,240.85,0.0,0,1,1,2408.5,0,0,0,0,0,0
0,3,0,2,219601.96,0.19,41724.37,261326.33,0,0,0,0,6,1,0,False,100,41724.37,0.0,0,20,922,181.5425,0,0,0,0,0,0
0,0,0,0,11765.31,0.1,1176.53,12941.84,0,0,0,0,1,1,1,True,999,1176.53,0.0,0,3,138,83.78666666666668,0,0,0,0,0,0
0,4,0,0,380.94,0.2,76.19,457.13,0,0,0,0,8,1,1,True,500,76.19,0.0,0,3,132,3.59,0,0,0,0,0,0
0,5,0,3,178334.2,0.07,12483.39,190817.59,0,0,0,0,7,1,1,True,100,12483.39,0.0,0,3,97,30524.066666666666,0,0,0,0,0,0
0,0,0,0,215487.16,0.1,21548.72,237035.88,0,0,0,0,1,1,1,True,999,21548.72,0.0,0,2,152,1259.1,0,0,0,0,0,0
0,4,0,0,133242.57,0.07,10022.18,143264.75,0,0,0,0,8,1,1,True,500,9326.98,695.2,0,10,379,2998.889,0,0,1,0,0,1
0,2,0,0,399.93,0.25,99.98,499.91,0,0,0,0,5,0,0,False,200,99.98,0.0,0,2,39,5.92,0,0,0,0,0,0
0,3,0,2,143144.07,0.0,0.0,143144.07,0,0,0,0,6,1,0,False,100,0.0,0.0,0,2,129,822.68,0,0,0,0,0,0
0,0,0,0,73644.16,0.07,5155.09,78799.25,0,0,0,0,1,1,1,True,999,5155.09,0.0,0,10,231,3824.023,0,0,0,0,0,0
0,4,0,0,194352.77,0.07,13604.69,207957.46,0,0,0,0,8,1,1,True,500,13604.69,0.0,0,14,353,6620.847142857143,0,0,0,0,0,0
0,1,0,0,21667.42,0.09,1950.07,23617.49,0,0,0,0,2,1,1,True,500,1950.07,0.0,0,4,186,2574.4049999999997,0,0,1,0,0,1
0,4,0,0,150301.93,0.055,8266.61,158568.54,0,0,0,0,8,1,1,True,500,8266.61,0.0,0,7,285,3774.4742857142855,0,0,0,0,0,0
0,1,0,0,8440.35,0.22,1856.88,10297.23,0,0,0,0,2,1,1,True,500,1856.88,0.0,0,10,230,542.388,0,0,0,0,0,0
0,1,0,0,39022.74,0.12,4682.73,43705.47,0,0,0,0,2,1,1,True,500,4682.73,0.0,0,5,66,7440.088000000001,0,0,0,0,0,0
0,1,0,0,3013.82,0.1,301.38,3315.2,0,0,0,0,2,1,1,True,500,301.38,0.0,0,3,170,40.663333333333334,0,0,0,0,0,0
0,1,0,0,111335.64,0.0,0.0,111335.64,0,0,0,0,2,1,1,True,500,0.0,0.0,0,3,37,24922.24666666667,0,0,1,0,0,1
0,3,0,2,157440.44,0.07,11020.83,168461.27,0,0,0,0,6,1,0,False,100,11020.83,0.0,0,15,650,249.81066666666666,0,0,0,0,0,0
0,1,0,0,119737.55,0.1,11973.76,131711.31,0,0,0,0,2,1,1,True,500,11973.76,0.0,0,3,159,603.8633333333333,0,0,0,0,0,0
0,5,0,0,35567.88,0.1,3556.79,39124.67,0,0,0,0,7,1,1,True,100,3556.79,0.0,0,6,273,721.1933333333333,0,0,0,0,0,0
0,1,0,0,43996.94,0.25,10999.24,54996.18,0,0,0,0,2,1,1,True,500,10999.24,0.0,0,8,340,139.76875,0,0,0,0,0,0
0,0,0,0,184640.48,0.19,35081.69,219722.17,0,0,0,0,1,1,1,True,999,35081.69,0.0,0,2,130,1475.78,0,0,1,0,0,1
0,4,0,0,136201.95,0.07,10003.42,146205.37,0,0,0,0,8,1,1,True,500,9534.14,469.28,0,7,371,2963.031428571429,0,0,0,0,0,0
0,1,0,0,100268.1,0.09,9024.13,109292.23,0,0,0,0,2,1,1,True,500,9024.13,0.0,0,12,413,2524.7383333333332,0,0,0,0,0,0
0,0,0,0,31770.74,0.07,2223.95,33994.69,0,0,0,0,1,1,1,True,999,2223.95,0.0,0,5,239,121.646,0,0,0,0,0,0
0,2,0,0,225940.7,0.19,42928.73,268869.43,0,0,0,0,5,0,0,False,200,42928.73,0.0,0,15,749,474.1346666666667,0,0,0,0,0,0
0,0,0,0,18474.39,0.21,3879.62,22354.01,0,0,0,0,1,1,1,True,999,3879.62,0.0,0,2,103,207.865,0,0,0,0,0,0
0,0,0,0,14788.2,0.2,2957.64,17745.84,0,0,0,0,1,1,1,True,999,2957.64,0.0,0,3,124,89.83,0,0,0,0,0,0
0,4,0,0,121041.56,0.19,22997.9,144039.46,0,0,0,0,8,1,1,True,500,22997.9,0.0,0,2,161,802.08,0,0,0,0,0,0
0,1,0,0,110980.8,0.21,23305.97,134286.77,0,0,0,0,2,1,1,True,500,23305.97,0.0,0,2,120,1960.8899999999999,0,0,0,0,0,0
0,2,0,0,48349.89,0.0,0.0,48349.89,0,0,0,0,5,0,0,False,200,0.0,0.0,0,3,175,337.55333333333334,0,0,0,0,0,0
0,4,0,0,45303.07,0.1,4530.31,49833.38,0,0,0,0,8,1,1,True,500,4530.31,0.0,0,6,237,2680.1216666666664,0,0,0,0,0,0
0,1,0,0,19315.68,0.25,4828.92,24144.6,0,0,0,0,2,1,1,True,500,4828.92,0.0,0,3,83,5823.893333333333,0,0,0,0,0,0
0,2,0,0,117003.09,0.07,8190.22,125193.31,0,0,0,0,5,0,0,False,200,8190.22,0.0,0,8,417,261.85625,0,0,0,0,0,0
0,5,0,3,13865.45,0.1,1386.55,15252.0,0,0,0,0,7,1,1,True,100,1386.54,0.01,0,1,1,13865.45,0,0,0,0,0,0
0,0,0,0,74976.87,0.19,14245.61,89222.48,0,0,0,0,1,1,1,True,999,14245.61,0.0,0,2,5,31680.915,0,0,0,0,0,0
0,2,0,0,21678.69,0.09,1951.08,23629.77,0,0,0,0,5,0,0,False,200,1951.08,0.0,0,2,83,311.32500000000005,0,0,0,0,0,0
0,0,0,0,5206.95,0.19,989.32,6196.27,0,0,0,0,1,1,1,True,999,989.32,0.0,0,5,244,20.496000000000002,0,0,0,0,0,0
0,1,0,0,41140.69,0.2,8228.14,49368.83,0,0,0,0,2,1,1,True,500,8228.14,0.0,0,2,27,17708.97,0,0,0,0,0,0
0,4,0,0,12941.76,0.19,2458.93,15400.69,0,0,0,0,8,1,1,True,500,2458.93,0.0,0,3,199,51.26,0,0,0,0,0,0
0,4,0,0,4635.93,0.19,880.83,5516.76,0,0,0,0,8,1,1,True,500,880.83,0.0,0,9,361,101.26888888888888,0,0,0,0,0,0
0,4,0,0,35249.97,0.19,6697.49,41947.46,0,0,0,0,8,1,1,True,500,6697.49,0.0,0,5,314,152.47,0,0,0,0,0,0
0,2,0,0,49028.96,0.12,5883.48,54912.44,0,0,0,0,5,0,0,False,200,5883.48,0.0,0,3,146,182.13,0,0,0,0,0,0
0,2,0,0,14513.73,0.19,2757.61,17271.34,0,0,0,0,5,0,0,False,200,2757.61,0.0,0,5,136,175.316,0,0,0,0,0,0
0,0,0,0,271.51,0.026,7.06,278.57,0,0,0,0,1,1,1,True,999,7.06,0.0,0,2,72,129.805,0,0,0,0,0,0
0,0,0,0,14005.63,0.2,2801.13,16806.76,0,0,0,0,1,1,1,True,999,2801.13,0.0,0,8,129,833.6325,0,0,0,0,0,0
0,4,0,0,39874.52,0.2,7974.9,47849.42,0,0,0,0,8,1,1,True,500,7974.9,0.0,0,3,195,161.60333333333332,0,0,0,0,0,0
0,5,0,3,117472.17,0.07,8223.05,125695.22,0,0,0,0,7,1,1,True,100,8223.05,0.0,0,10,169,9617.479,0,0,0,0,1,1
0,1,0,0,18659.1,0.055,978.73,19637.83,0,0,0,0,2,1,1,True,500,1026.25,47.52,0,2,75,273.85499999999996,0,0,0,0,0,0
0,2,0,0,3054.55,0.21,641.46,3696.01,0,0,0,0,5,0,0,False,200,641.46,0.0,0,3,121,26.653333333333336,0,0,0,0,0,0
0,5,0,3,13479.6,0.1,1347.96,14827.56,0,0,0,0,7,1,1,True,100,1347.96,0.0,0,1,40,336.99,0,0,0,0,0,0
0,5,0,3,103605.61,0.06,6216.34,109821.95,0,0,0,0,7,1,1,True,100,6216.34,0.0,0,15,527,1157.4226666666666,0,0,0,0,0,0
0,2,0,0,15206.44,0.19,2889.22,18095.66,0,0,0,0,5,0,0,False,200,2889.22,0.0,0,5,235,97.646,0,0,0,0,0,0
0,1,0,0,12782.95,0.09,1150.47,13933.42,0,0,0,0,2,1,1,True,500,1150.47,0.0,0,8,522,23.0975,0,0,0,0,0,0
0,1,0,0,27124.76,0.1,2712.48,29837.24,0,0,0,0,2,1,1,True,500,2712.48,0.0,0,2,59,321.64000000000004,0,0,0,0,0,0
0,2,0,0,128601.92,0.2,25720.38,154322.3,0,0,0,0,5,0,0,False,200,25720.38,0.0,0,1,32,4018.81,0,0,0,0,0,0
0,1,0,0,122322.14,0.0,0.0,122322.14,0,0,0,0,2,1,1,True,500,0.0,0.0,0,6,230,5822.125,0,0,0,0,0,0
0,1,0,0,2266.21,0.0,1.0,2267.21,0,0,0,0,2,1,1,True,500,0.0,1.0,0,2,169,12.55,0,0,0,0,0,0
0,0,0,0,109886.19,0.07,7692.03,117578.22,0,0,0,0,1,1,1,True,999,7692.03,0.0,0,3,155,795.2066666666666,0,0,1,0,0,1
0,0,0,0,89987.2,0.055,4949.3,94936.5,0,0,0,0,1,1,1,True,999,4949.3,0.0,0,8,301,869.67125,0,0,0,0,0,0
0,0,0,0,32530.44,0.09,2927.74,35458.18,0,0,0,0,1,1,1,True,999,2927.74,0.0,0,2,2,16265.220000000001,0,0,0,0,0,0
0,0,0,0,25515.66,0.07,1786.1,27301.76,0,0,0,0,1,1,1,True,999,1786.1,0.0,0,4,138,6018.915,0,0,0,0,0,0
0,0,0,0,12413.11,0.07,868.92,13282.03,0,0,0,0,1,1,1,True,999,868.92,0.0,0,11,473,299.0090909090909,0,0,0,0,0,0
0,4,0,0,115556.48,0.19,21955.73,137512.21,0,0,0,0,8,1,1,True,500,21955.73,0.0,0,5,243,22497.616,0,0,0,0,0,0
0,2,0,0,118444.79,0.25,29611.2,148055.99,0,0,0,0,5,0,0,False,200,29611.2,0.0,0,5,285,385.684,0,0,0,0,0,0
0,2,0,0,50198.72,0.06,3011.92,53210.64,0,0,0,0,5,0,0,False,200,3011.92,0.0,0,10,553,83.689,0,0,0,0,0,0
0,5,0,0,54522.07,0.07,3816.54,58338.61,0,0,0,0,7,1,1,True,100,3816.54,0.0,0,4,82,6282.422500000001,0,0,0,0,0,0
0,4,0,0,92.42,0.13,12.01,104.43,0,0,0,0,8,1,1,True,500,12.01,0.0,0,3,129,1.5533333333333335,0,0,0,0,0,0
0,5,0,3,164911.69,0.22,36280.57,201192.26,0,0,0,0,7,1,1,True,100,36280.57,0.0,0,7,330,4272.987142857143,0,0,0,0,0,0
0,1,0,0,18899.24,0.1,1889.92,20789.16,0,0,0,0,2,1,1,True,500,1889.92,0.0,0,2,74,255.35500000000002,0,0,0,0,0,0
0,2,0,0,110.4,0.19,20.98,131.38,0,0,0,0,5,0,0,False,200,20.98,0.0,0,1,23,4.8,0,0,0,0,0,0
0,4,0,0,53486.58,0.07,3744.06,57230.64,0,0,0,0,8,1,1,True,500,3744.06,0.0,0,8,336,3545.1575,0,0,0,0,0,0
0,1,0,0,36293.68,0.1,3629.37,39923.05,0,0,0,0,2,1,1,True,500,3629.37,0.0,0,2,148,272.185,0,0,0,0,0,0
0,1,0,0,63122.76,0.21,13255.78,76378.54,0,0,0,0,2,1,1,True,500,13255.78,0.0,0,2,32,2254.3700000000003,0,0,0,0,0,0
